,Re,sb,sigma
130,3.7625264403106513,2709.4882708233013,311.68108226946686
131,0.8252049786492158,1060.447236411837,145.39627044049104
132,3.412210506981554,3109.239265688251,310.45379541398074
133,6.334209352658113,1791.8163182262822,516.8340532629393
134,2.8448456724342375,2500.0439724042844,294.0750596517156
135,5.71561571351363,2357.905394530648,468.2444979400393
136,1.6318432110918863,3726.4733487248295,170.01151126852267
137,1.5922367821969607,3258.113580938863,168.0228766985025
138,0.7049837164583551,2456.016418245552,105.16143491251147
139,1.5690294514949286,1404.6005049407202,217.30208064725113
140,1.0462548315919,2739.2161311577247,132.7745898044136
141,1.4148073014403912,1798.3401764539854,170.00082442850172
142,3.12810914795065,1915.475335848491,318.575151277392
143,0.8189372886809178,1300.0744751638613,132.07813306942583
144,0.8577824198085043,4261.978890873797,103.07909526276987
145,0.540577263544018,3075.4138265809042,82.93595777082513
146,1.7167712499203691,1222.6653238051128,223.09350996251874
147,5.06513959807589,4485.735355957751,374.41866234562843
148,1.238275098666712,2597.9227672655584,146.61163444148002
149,2.48076199012137,1185.3479045690485,303.43249698185684
150,1.4799638207475534,4872.2896581575005,139.95347713010116
151,3.8065745523651024,1550.7798989769856,407.4493255798829
152,1.5849381127360482,2498.8254059756323,192.77507983273645
153,1.3404747780396529,2328.979194646584,165.2922889016566
154,2.2938175663247082,1988.365918782656,257.82760039318595
155,2.38260220511831,4287.649281286596,219.53770584017568
156,1.9481870463295332,1126.9312199868016,255.31960739721856
157,0.8192157296429806,4266.97772205986,99.79562321671023
158,0.9585214813907696,3144.6898607539647,125.36235019806692
159,1.844905172550332,2824.43575211935,211.94423669178386
160,1.4660115904692343,1507.4812109088216,205.46163316560762
161,0.5791153137634363,5029.866975346522,80.21694868484133
162,1.9773888004802735,1736.2203910964317,255.35127230368184
163,3.448112735607175,4055.309347895992,287.71446405571555
164,1.6402363578900176,3035.790325766041,176.08834144666767
165,1.403293801694116,1297.8634894079166,203.61819682276126
166,0.73127383008727,1478.7661419790086,124.77877321259773
167,2.0160179410988635,4517.023415457618,186.6897646148676
168,0.801123217273267,4079.327495982579,106.02020579678651
169,1.579099891229342,3668.1707194241853,169.86743804909923
170,1.2676494513705685,4487.518451669379,143.58961934791876
171,0.9277033421146167,1713.9574854762004,134.44044834376592
172,3.779940479556163,1802.8015431431345,349.71469584402445
173,1.9885112393193347,2290.0144910986787,226.98761230411205
174,2.1784471501185076,4654.197770946038,211.4946390643909
175,2.379768721545794,3343.6375877337573,229.9684458489218
176,2.1323180839756897,4928.375362733831,185.91334071159903
177,3.1548003153400006,4950.833667571681,250.519912002804
178,1.4400535901210896,1795.9742552191385,176.0978734653716
179,2.403447128216607,1006.9615647791708,329.5617220467734
180,1.4960741201965675,3876.3006392206225,148.24059948988057
181,2.5299635677279313,2152.077371366208,259.12833168281395
182,3.1576219855054566,4059.200054498183,271.9001962659909
183,1.534158430891893,1796.7331411302696,200.23116280123642
184,1.2244186951730964,6482.945230992203,118.47128775355299
185,2.140216395909981,5631.507137825016,177.72512995191948
186,0.5321047841998097,2878.9498295275157,87.29385415155653
187,2.265479923387179,5655.041896031923,188.3806690415641
188,1.804817583450624,2508.795849610812,202.99152604178755
189,1.9149456992428606,2359.4739194714384,226.15981442724362
190,1.389418806207592,3503.7984728458327,154.96699652804298
191,7.40937916356181,1540.0278882889654,569.0803054252323
192,4.890448284351515,3281.8617580559157,369.5860547085448
193,1.811375965326744,2639.1389861650055,200.19128180985726
194,2.532893085961622,2341.480938590665,251.36815769340515
195,1.866463698571348,4648.540600381043,188.35428218561802
196,2.529773107903988,2608.6244854253187,241.01601050022444
197,5.528037287959007,1908.1601766274528,496.16932403157955
198,1.2232726102826377,2586.174815539942,150.86670789032604
199,0.6889670509209419,1420.848639214689,117.04166206769906
200,4.605283975442133,1542.9531680282757,426.8363490142201
201,0.5629489815305909,1990.8232802056968,93.13067072684922
202,4.1435573236521765,3501.004377480358,338.94001992801844
203,1.5062088824941549,1700.1807813425953,187.98850684678135
204,1.7169127782077247,1908.1219152527465,207.18471055358984
205,1.9282524800044838,3839.677635496387,208.38954424655415
206,1.2732253201810562,2492.5711016005835,154.07619222407894
207,4.220603702261959,4238.655060167455,320.17084670109534
208,1.9186383224933523,3733.128612231141,196.86477216230705
209,2.6267314269401387,2503.1477070909373,261.39454602520726
210,1.0658454293934434,1627.2186573386132,166.5251975461432
211,1.7584634330892381,1732.4297506964215,227.46441252415448
212,3.007935803835776,4045.9416625369313,277.2781722897577
213,5.599409443988996,5958.324195079975,379.84932805334034
214,1.6130325421390097,1870.9262765587634,204.10952332486875
215,2.3516766735380386,4187.363789618464,221.46310143207572
216,1.195932147414186,3617.6347083527935,142.02794674454458
217,0.8360569992825782,2794.546523254677,109.73118183857308
218,1.2912189034974793,4219.479313333152,138.11026804581223
219,1.7881741040968793,1986.0286761911455,217.03429219697765
220,1.443038837535169,2624.4334463702994,184.80946805205457
221,4.241167877623659,3513.9016320129094,346.9368008780153
222,1.509173799901694,2011.7883213620207,179.9723868407213
223,1.1955992162734257,2986.1365963733924,155.53179502844145
224,1.5733349810989123,1351.5593134276521,221.57049396442684
225,1.7151196128898598,1183.5950228872232,231.59363374103197
226,3.1957277314708863,3539.7736890488663,284.45448386239406
227,0.7282560168806786,2250.642898599198,110.87789756776388
228,0.9863136587770108,1717.6389857779002,140.09662866465132
229,4.008982734015745,1407.418218946572,434.384468263106
230,1.4957065784650603,3156.8550135377996,167.21864910327503
231,2.9160904924515294,2131.205242425949,286.79145465219295
232,1.8604217517908386,2591.1542061656437,203.10294138178244
233,2.1645079884978258,2511.070209003542,250.93115942339662
234,5.732735698081761,1270.192933744681,603.4770896623544
235,0.9438276610925406,1831.4627956634981,148.9916940864056
236,1.2440673618263594,1938.8073757839595,161.55903940112447
237,0.982605888686574,1048.5390652492727,167.62279554873402
238,1.5098013408079043,3923.1346786858494,163.5605123618687
239,3.3861825131005183,3140.9255894675653,285.7033567239322
240,0.7737814568351518,1931.5934117749111,125.40058124742964
241,1.4914477681004008,1295.011510759346,216.99701646422199
242,1.4152240880298699,2383.4758514057758,172.5592880048262
243,1.942493040709142,5494.763751732302,170.88106916215898
244,1.8264017861349109,2742.5987253245057,200.94795097867154
245,1.2127203837445175,2865.0698200393917,162.53374157013124
246,4.455812846458778,792.1587127639601,524.5035322893691
247,1.376067358281813,1669.9095031024435,193.45524257661933
248,7.956485110415736,1460.8209455470628,679.0014498380389
249,1.0046468892469937,1929.88111608397,145.07456985741248
250,1.671214769521469,2770.3427655188457,184.3517580461624
251,3.435236497818815,1456.5882807281982,339.5553869807126
252,1.602553641355406,3470.863268413965,172.80389539619773
253,1.9667944602958818,755.8457072480473,297.66916837887067
254,1.0106876953557706,2476.2180747180705,124.96140772803926
255,2.175051905725526,1521.0649956452064,280.3992951207082
256,1.9721038131836128,1497.663298366634,247.93163186366905
257,1.3392541680952725,2912.1293943305873,156.77216097108817
258,0.8064652438499041,5165.93035024641,92.36327245726348
259,2.6173624746482194,2172.3362597987793,270.65705607730223
260,5.911287104500113,2421.5297191923055,473.81942165223217
261,2.2543230819943436,1479.3868973567216,271.120171644446
262,3.3991616964669427,3534.5530965414673,302.33908553025896
263,3.1887610993026914,3538.940262521056,291.684027460667
264,1.97980223894447,975.8780614669057,266.7301520532886
265,2.189390766932557,1933.7603709012858,248.79819636124301
266,0.6508362295856693,2010.0752273963835,100.13088527045572
267,3.604869286888819,2153.455570439975,354.7260846959511
268,3.0530128269979913,3116.5196743779534,280.64277013899647
269,2.4293088932224034,3105.835868179386,246.43878197751044
270,1.1256478635659881,2860.921268030977,138.54604445078286
271,2.6833817455080213,2985.7005994806295,250.27800419872787
272,2.568840042378415,2164.0756348632335,276.14978711162286
273,1.0267119035041528,2584.4781442937715,131.55296383595729
274,1.366592283468421,2075.6917872307686,180.81904859250434
275,2.1449389296708685,2630.454051172233,227.73188530493158
276,1.2641398463274207,1768.5393577819216,193.0556046124458
277,1.7585602950550647,1990.5745441412228,216.5783258551857
278,2.7531099168428557,2107.880209028144,294.88756611420683
279,1.123400076404146,1177.6054977718768,182.2497512396928
280,1.2596862566586882,4093.715527919619,136.62699448753906
281,0.7704370875191546,4052.127462102557,107.60075256088362
282,1.6656187993934486,1888.6757193760907,202.9625150972438
283,1.1699839937857959,1758.0020565664904,152.4441317141248
284,1.6307406628617755,3320.4764265535446,168.27856226183144
285,0.6570590320954829,1990.9301924407946,107.99010776485618
286,8.37255488310469,2138.3632406769,636.949853951632
287,1.6993887179581577,1535.7335578037487,210.15824368165315
288,0.9263851541567885,2691.626830727174,118.94310557444383
289,1.4483370054087785,2997.3841138238936,162.87434080130444
290,2.018610743529878,1322.640392988237,264.310779243055
291,2.104289099033687,3969.6154155110657,192.1814032575626
292,1.7256323181385402,1915.3335503723038,224.61205889693747
293,0.697666704897021,3054.733855235814,97.0811363803507
294,1.2931154200366834,2813.3149190741133,156.3872576946697
295,3.54785032441322,2137.2097309841647,328.99251602234403
296,1.4562983071690971,1930.6931064907599,185.59626298514397
297,0.7079409215586264,1522.8387504378913,112.59559581881035
298,3.3937509017018868,2591.342960373497,316.6233157308247
299,1.0233615096075568,6151.82299464254,109.93405044042393
300,2.082968930694866,4629.960470128566,189.82884544425946
301,1.4652911657546686,3087.092187187127,168.67919046614895
302,2.877664643939502,3079.133656114375,257.26277791242603
303,1.1028580706538722,2965.997373671418,136.10857084132513
304,1.1012519843445743,2273.4764544986997,143.55514883352808
305,0.8079093467660959,1315.766661285757,135.89198390638612
306,1.199866811524207,4102.571227850514,130.28650084678648
307,1.53459406004337,2416.8809887636244,184.93921254074456
308,3.0306662789276047,2003.977707085204,300.23094098488525
309,2.2054394046280827,4763.567607726714,212.72709248498037
310,1.0899918755436344,2261.253581779771,145.0731468575293
311,1.726495531897361,5201.3464618991,168.88792659754432
312,1.7682007756639986,1054.8887949858527,248.63939075120288
313,2.924971579738253,6177.03019694187,244.89814063965684
314,0.23245940754602118,839.295261929079,64.5714115186136
315,1.5664633863105484,2185.729769995249,192.88442130135854
316,0.7384231716884135,5124.695538475053,92.90534460921714
317,2.603537081688334,3088.8430465332767,257.7092055729417
318,4.287675184574549,1648.175546553081,391.6253365088127
319,1.73644358178168,2217.8655204828347,201.57328957033593
320,0.8017228852250832,2328.6785695701205,112.96108684660187
321,1.692452198175501,3870.495238452041,169.49901295714363
322,0.5631649122324963,4876.541879854306,69.64031488382709
323,0.7668894884638864,3244.3631797304074,113.7094656371964
324,1.6784098708410788,2092.9681466372194,203.36173630064513
325,1.427170899296646,1772.9637700338228,190.38660263029237
326,2.3919215077410314,2475.05519661903,252.71802829039717
327,1.2331648348934559,2130.4460228103353,162.35220611418475
328,2.3407594448994344,2799.1904770048363,225.73948103687061
329,0.8826497463922248,1287.078454402411,149.23923373187753
330,1.650543202889387,1713.2112257612414,209.033721978844
331,1.940436511949819,2741.8031039108,208.96782201289537
332,1.9609210311338017,2811.126507867755,208.9377492253137
333,1.2624448996691284,2936.2413889101235,153.7611665929955
334,1.139873665832525,2543.165110938662,158.2941336884383
335,0.9923543458642008,1033.9813870093499,160.8446315000333
336,0.8601416776856659,3117.2037640439084,108.91097724926976
337,2.508661165362427,2290.6136610071535,296.0624936999807
338,1.7589315140767068,2081.604745130108,214.71664135556648
339,2.4367252625028084,8286.164230307506,191.62345595017226
340,1.5497392120108389,5593.055944387586,149.78345267826472
341,0.8799867977375873,2415.318914131865,124.4079945704441
342,1.8001464737914428,1847.9350333029092,211.7123605116825
343,1.1529642762344379,1015.7470596210457,188.00066317342444
344,2.0846123299208075,5168.322549896509,199.13610888925353
345,0.8903521663519501,1004.6085131043353,147.30014392407907
346,1.1805441658174,2024.506030470894,163.71120604508468
347,2.051058885088677,2239.333060688075,209.79770335958975
348,2.073419497857266,2138.9857197770634,260.531466464217
349,1.2631605747157104,3954.3069121450844,142.85623006492125
350,1.2861686638689493,5523.968881616559,136.1113700280989
351,2.737795705964539,2409.0609163155955,261.5979718009899
352,4.283575067091362,6470.6836692374345,289.65678930724135
353,1.597381440257826,2053.5920987845875,192.42508678845275
354,0.8928324815770619,2420.2148086832403,123.8128486966258
355,0.6985227673466479,4724.17236237649,83.4246065742485
356,0.9980487726179267,3601.233927115201,126.02474811002516
357,4.0905757452235685,1618.7003398884267,388.86036667339926
358,2.6257591053640414,2949.262459955614,258.0693403272528
359,1.5343615341079806,1973.5422934435,195.26983701721716
360,0.7824958797672744,6229.548239358683,89.48012908744796
361,1.9772639270769405,4243.066918921261,179.05735804141105
362,1.891206745323332,2357.460853104754,214.35208792657824
363,1.868892070287542,1252.6594158177502,235.32488744460767
364,1.9188924205382536,1387.2443927190666,256.60192864556666
365,3.010844483256998,3856.002439789868,279.9178303312381
366,1.8681941309703096,3929.8104313449535,193.26723665227289
367,1.0649999895291453,1344.7773062904812,164.4802589124899
368,1.9377345563441937,1922.0890670876888,230.62173264887699
369,1.5083691964752772,1740.064940239859,196.55050454468167
370,4.035791367731736,3024.917979147715,335.5562284626063
371,3.9604629373569917,3550.3010332055974,340.4912366688164
372,1.4049243948411443,4852.452433339748,143.4520229171687
373,1.9900559617916347,1296.3798530905985,262.2577489557076
374,2.5119954598505427,1522.469175243143,306.2988795765654
375,1.3736767964178747,3816.8110622929903,157.61709579649582
376,1.7186093713737356,2753.836869945243,201.1397395581277
377,0.7638778720639686,1505.303441035201,130.1238733570024
378,1.1864000421310636,1892.052775656441,150.15527313822074
379,0.7329757977686718,3026.608197052534,112.09641293854175
380,7.333513574993737,2425.4152667919134,557.2231785924275
381,2.5370118759308773,1321.4454790495279,320.55091144882505
382,3.4453309528275873,1241.7172096584445,393.1327908217023
383,2.4862779503525942,2752.786674032458,265.0629033573909
384,0.941134573012231,2710.0190045534064,121.8253453239789
385,1.422402900625336,3030.0105944245342,177.470979776811
386,2.4020777411156096,3002.674560577601,253.52821421587856
387,3.586621711949257,854.8876349365213,436.7802036087475
388,1.0546830362739188,2521.5561798867,140.83257318767537
389,3.6759384180599164,2278.5878487663176,332.0479549883817
390,1.7631296423581657,2090.31546129153,202.2890264977486
391,0.7818041277231765,3363.124328024446,101.660018099182
392,1.3439459569960508,1625.8347007604916,183.1513534217024
393,1.2254839191315388,1407.0477840583978,166.91640678351058
394,0.6692834314594334,1923.6776908546026,102.18134567210552
395,2.7816476146499043,2546.302369637917,272.561283155271
396,1.380020579895874,2574.53137249136,160.1324773042
397,5.855870017427105,1685.4397254146359,501.89863544277455
398,1.5626519166390318,1816.6698774526997,198.84857529521275
399,2.439852041480583,2540.1499277796493,245.90355200922673
400,0.572420471350175,2114.7090328398044,89.55209744145363
401,1.5277537447906466,3630.4542549239186,173.42165442115865
402,2.9894261823326955,4323.007268768324,265.2555815802327
403,4.0187354142699645,3424.530796169783,319.57326126533235
404,1.4582895903693593,2502.9185216259007,179.84895010836559
405,0.5349213044417548,3306.608373772931,88.73943173325002
406,3.552975307647153,2778.2881397461247,304.8089489790255
407,1.2962379691974555,860.6296331536942,215.19677874845132
408,2.091661779287281,2512.9020023792414,222.76773405231668
409,1.4370113524724788,1265.9386181612285,217.98221066222015
410,2.5937290498640664,1497.3368907585677,309.54560841356533
411,1.5917428065002324,6501.734331806737,153.5917327241114
412,1.6786486935052143,2861.3720508253764,198.65723356101392
413,2.44868994609984,1036.2301410409957,298.69630745389253
414,3.6543812082535707,2887.1268404537327,328.5049652798992
415,1.9061187956849202,4368.0894683046645,193.79938970786463
416,1.97743441949621,4024.6480850758044,177.40678606946443
417,1.9764742657194614,2287.6654709882864,212.25224327819072
418,0.4708702842498873,2016.8334429220022,81.26282767115804
419,0.5348775253792067,1957.9404986709758,92.33775639172553
420,2.717858882767062,1678.2347566108322,304.39499519915034
421,1.2793613984449306,3785.018514893379,141.4875647537287
422,1.2517712108589623,2949.037692703366,157.9204006912642
423,1.3614154647712562,3536.7254711034525,155.12736939023804
424,0.6437757008868852,3281.890037965697,89.8666166892221
425,1.269693309849976,1131.8753669130924,207.01287985934002
426,1.1959291274402237,1203.4293908355598,179.60710039182263
427,1.878377137076755,1634.9200897681046,243.18029094459786
428,1.4034672998747304,1213.8005007647432,199.3429679746687
429,1.264377980445251,1106.2827095212904,203.28945346904212
430,2.4530153355000928,866.050048609003,322.23630732387863
431,2.1589756537105327,4324.874316734214,222.48505402633242
432,0.5818220894840405,966.7298234336736,117.88832471299416
433,4.02035106179147,5088.504576054134,301.77587341629265
434,3.298148953474536,2018.9376630521783,318.35664063947974
435,4.440886843441529,498.45674176358546,576.6715807096726
436,1.8202093062364628,2854.412081026468,187.75240663225085
437,1.1711871788062753,1242.626448710431,191.25408139732585
438,0.7502445444456834,6686.391379636082,85.39409991265427
439,1.1767867265608074,2957.0193948768474,148.89102186091546
440,1.7898514490718063,3073.4203990739697,196.95055217782553
441,0.7791430461437635,4657.981055729688,91.89938425878086
442,1.5779551631261493,2742.4480398227965,182.089301914414
443,1.4584286352898264,1318.988773265277,217.9369873706971
444,1.0840336934019583,2403.3833161494595,139.0491878030771
445,3.3621794011719697,2713.93770616489,293.3994177796606
446,0.9592282396440258,2071.9042906259715,136.07393864002788
447,2.550718433949417,1585.8125367671291,283.28639623776616
448,1.1588376491492034,2233.6939280004094,149.28724770270074
449,2.351993205716661,1741.661192265313,251.8810704317351
450,1.3806530877558194,2165.620487637302,169.74091457797212
451,2.043903179986997,932.0924190081273,281.68695786142376
452,0.7602812240542715,2191.3355121272043,125.8624953321219
453,3.1767841851396827,2296.6890736086057,286.65182493083756
454,1.4761481529918443,5114.514661073715,142.84977779872696
455,0.6493915938029277,2640.74702627881,95.5071790442004
456,0.44307259183330705,3916.269266959174,66.191780699823
457,1.5174153588003323,1695.9509075897251,191.76502148514186
458,1.6488660977385656,2546.196963628987,186.81897484796323
459,1.4426185722253373,1755.308982712996,181.81015358478055
460,0.3941503189737811,2672.3102011012406,69.39466277660077
461,0.804149871414606,3152.5682065460514,106.10079422412164
462,1.8620164448371672,3843.651246269607,177.3684765449171
463,1.4381105355784587,1736.9680809719448,197.78120340762416
464,1.6047413195576055,2701.563354210103,169.82748101293726
465,2.0000059804772525,2105.062296455261,221.66116935932425
466,3.4025487952082654,3092.576463574907,297.6236416829641
467,1.8009852469210268,2650.5697785492066,200.09892299320117
468,0.3508872787042758,1338.8449814070098,73.6970121694275
469,2.1820855790723286,9353.486435134297,158.77774867427223
470,3.796067809677923,4930.141544191097,275.4257521013827
471,3.161301293744295,2586.810933924476,271.02276131216354
472,1.7182461872623005,4494.179767267209,173.46552590386912
473,0.9208794187166417,2193.210296651986,143.49309914496277
474,1.9156321693757987,1660.135600115638,236.50515472865197
475,1.437964977676902,1481.9897627546047,202.55422924816457
476,2.0504438092359734,4604.976885073713,201.4756176704436
477,1.535834933794641,2742.9836871143234,180.30356137946546
478,1.8463762974738933,2564.6288383041083,220.46045075986694
479,0.8193856263788385,2173.801349313577,112.41908947667503
480,0.7371051132288942,1596.373722665854,112.89907559921795
481,1.1080793836237226,1367.5896226227774,164.26121622587365
482,1.7126338845080324,3815.1961409081327,169.37337629788948
483,1.075626743322577,3503.170331531261,130.8138944309684
484,2.6175266970568374,1497.3923850192275,332.5790741239428
485,1.7898613912707904,4198.275487658378,181.11777446434684
486,1.4589555466149935,3923.9940452392398,167.16318033018177
487,1.4415881689907615,3833.873750388227,155.4837137411102
488,1.6246668630773837,4376.311459840942,159.88529900286616
489,1.7049688839391155,3845.628435028353,191.88775253788276
490,2.167295217703735,662.2113315236384,330.2447502092252
491,4.665186094957402,2769.01931995896,386.9115096354585
492,2.5108494743395653,2125.6578566833728,280.2512979509674
493,3.950992948304747,4150.517889613962,280.87037279751786
494,1.0562365536756433,2248.3618650108583,145.39166513852828
495,0.937409812141229,4559.742528746769,113.43964168541022
496,2.9126671335461802,1641.1595707062363,329.6103098711611
497,0.7910921730166054,1672.7848728716258,121.33826237436882
498,0.5145204854270471,4542.463124449577,73.37212424854097
499,0.34605509912182075,1329.2826119573172,80.58402495296498
500,1.3461550379960978,2579.1917738766306,163.05660331762394
501,1.4117642467761495,10019.443133571971,114.43337499659188
502,0.9995885448209595,1433.558464377129,157.06511086970733
503,1.9685895642584705,3891.010344547999,192.09622866863035
504,2.8519063058650467,3219.7693800179886,255.55453001215454
505,1.488797104245895,2738.612142496582,169.7800941876656
506,0.9612156867196666,2136.0899109641996,133.53565212194994
507,1.8462969829566607,1171.1160667307718,257.350172966475
508,2.303166285923218,3207.2228270836563,230.30227304280754
509,5.419943877835289,2434.3879481505833,441.89955333327424
510,2.0240316841646706,1624.2964590825272,241.01053395727757
511,6.924367092835421,2376.333569563373,518.2656786598662
512,4.3732503835813485,2328.9871187385793,422.8666873198301
513,0.606991520906296,2257.444213217833,102.11404030497715
