,Re,sb,sigma
86,1.288658754727491,2362.437155318222,156.06383438429845
87,2.2178249252222857,2726.11213360338,252.36917089820005
88,2.5029321474935378,3651.722174969188,225.3784179560209
89,4.317778241630587,2644.396199849742,397.683603164643
90,1.277356852863668,3058.985256555836,149.9444558394293
91,3.348076658223268,1981.274381881101,335.4881163411337
92,1.4838479741024257,4808.993680395203,153.9826522498606
93,1.783298583200215,2713.1394191726345,193.31113113762814
94,1.4072844410483607,2711.650412057735,168.8344002871265
95,0.6432726951920638,3139.352021419049,93.52675678446609
96,0.8568514259174634,1932.2042034177382,134.08058612966607
97,0.9374320472613915,1791.7084502442694,134.54127939910683
98,2.210231909660912,2357.252374181661,226.6118633816982
99,0.9904681132598626,3885.2125800841577,120.1675674355458
100,2.5521589836023044,3191.8805242267445,246.84951644843562
101,1.032462925776836,5483.432999216805,111.24002228419248
102,2.494616533613663,2292.4921253013354,264.8236927767256
103,1.579505387249942,1999.33393228647,203.27206716547164
104,2.8554848198779057,1785.63597393866,293.9373960813202
105,2.5209533612996973,3783.6662459341496,245.0473136133281
106,2.580619507573534,4783.1140144936035,222.77516834953232
107,1.3190542506604306,3556.9514632998385,153.82888917779385
108,0.4993581293325357,1263.7095677848029,97.74021136909954
109,1.1566644115927454,1724.6857773306942,169.35698432559943
110,1.059688331578694,1989.5547351064477,154.96153189560863
111,0.814065807629487,5270.722885381704,101.06338311378119
112,0.95806528106907,5929.793118875438,103.60231394096024
113,2.1452535583006918,3397.9299634899517,210.75610047909436
114,2.0619967151986645,3436.0464449501906,199.5727745895671
115,0.7163128937387674,3646.8451467850387,93.3502142316993
116,3.589867617389179,1419.5965145855555,382.1423431617487
117,3.383815708350078,4523.793631291534,262.3210607451559
118,1.2944359277899655,2240.968233515062,171.25517533080452
119,0.6121740526570161,3765.9011477042422,84.46964512327011
120,3.064417248568296,1470.4136776573425,323.87868450461787
121,3.1939956284449496,2282.361329931886,292.3607483674497
122,2.2719222158602816,2646.424565864355,217.22355617836433
123,1.1164204698147373,2294.1140266190187,145.1041682008038
124,1.0983683243266416,832.2553226432104,188.95283677285377
125,0.6185273044071828,1523.0266151196374,108.77366056895336
126,1.0102908132854216,1601.2136928152167,160.51815738034648
127,3.3044110190078877,3834.276082685699,281.41863241091187
128,2.252415159969664,2056.960086336795,250.62078937288825
129,2.3930433974870216,870.2506350276453,315.0714341470631
130,4.485805133878517,2591.7771486874244,379.5887916766533
131,2.5183759518750772,2194.633283118773,262.7557718181468
132,3.9595332926074915,1768.2210080456466,399.0600404150694
133,0.3159001840306001,2855.251159492985,56.79120481065317
134,2.7128532175032687,3840.1038564786622,232.48610314161348
135,0.30271991449483254,2820.7439122773008,61.106524688646275
136,1.8591400850971254,1247.431876363964,255.71314408482385
137,1.1720933154239503,3587.102893541807,134.81034028271833
138,1.9134145619164806,2012.8636096436687,215.79055898740552
139,3.631136889220049,2043.005915656097,384.41770710089287
140,2.516601760004387,2553.12988115687,265.47105591151575
141,2.0969510798277984,1726.3960205788424,254.75874445620957
142,3.27088338660606,4067.701443216202,266.2272941861409
143,4.271059841021887,3478.3527370114,338.1666582920233
144,3.164139847126063,2268.731423913744,312.6984767269743
145,1.1373329757411303,5057.421171878468,126.80360548482683
146,1.2748453938583253,1595.3074995180734,180.6221365737983
147,1.5873318399182708,1773.9127611812862,199.9542053611696
148,1.603746188598931,3988.4196015622038,171.97792409875186
149,2.1129133205532673,1311.9301788149937,264.3405545278153
150,1.1943918892466268,4946.736232665989,134.9900460101454
151,1.1950031679137836,2064.0381281453974,157.75038100679268
152,2.3318224719142484,4260.458928670426,210.47271648995294
153,2.026023422676632,1228.653188182046,251.33047155397946
154,1.8795921509441367,1956.505922639446,223.76724843603594
155,1.2754107724976809,4675.104072294305,128.78966041298622
156,1.540632281718032,3647.3226168450965,164.5550888026349
157,0.8059298160483407,1438.3295564214122,126.60583207410791
158,2.986539577857594,2056.140705137809,336.21362036139055
159,3.887391069995302,937.6555061498194,451.7256333375839
160,0.8480821355996695,3077.8278270938836,115.45579360080113
161,0.6077233043071957,2158.0452563462118,100.51253671340949
162,5.931443221932321,1994.1386689598594,501.90459045022095
163,2.8875667582016176,2369.0817657694247,287.91879647662694
164,3.29145863069293,1605.1074268539646,332.4743099235275
165,0.9442885239104951,2275.296265981525,132.85093876213324
166,2.6063781659181595,889.7470842444806,351.45420796064786
167,1.3673697553392208,3144.731700087145,158.43295000348496
168,4.957274134308965,4485.883427317129,355.4356429013545
169,2.2266746786689873,5913.072374642902,186.94405796948422
170,1.2907580933615446,3714.8303639813807,149.01524644364108
171,2.899804004075349,1203.8480118371006,332.2217033641455
172,2.9662507004854235,2332.9752547251483,286.7353084851986
173,0.9319966645656229,1826.1085181816254,135.13743723427606
174,1.7538420748298087,2755.659024223883,192.72398702189787
175,0.8169434629711649,1493.26516460451,130.14183173032743
176,3.298286209513707,6346.819129707106,257.5054445733884
177,1.60898489238984,2303.600722631308,189.367893041961
178,1.1986085777621953,2922.7225138240783,148.60949717158914
179,1.5558660221753742,2663.7605531394092,185.08298621949493
180,1.8941721158766216,2513.6128277167395,225.01406557285998
181,0.9453614466171151,3702.700064590705,113.1307706732092
182,2.482653019014374,4383.795938243527,208.4751304862181
183,6.30070297383469,2969.933830302024,462.1999521026959
184,0.9116600562410798,2941.447194777824,114.2978804038423
185,4.029920737106262,2264.025451009485,361.18290303881724
186,3.4021682586076163,2588.209183408043,321.67640908829424
187,2.2651380233760823,1477.6577909345585,263.8343605458015
188,2.539543367625791,3525.791300290431,231.35880413410194
189,4.318216127396292,1966.2079686424665,420.65279977810115
190,3.217758776898491,1726.7752436061926,333.11698969021006
191,1.78389934954555,1641.4367718395872,229.8144171053849
192,0.6804793329434587,3527.6982117477137,89.11573355412332
193,1.3309438751342149,2993.8070541201773,156.25822877006718
194,0.6851219704503277,1167.4129483567774,123.11383857841143
195,1.9717912905194983,2292.1381439780607,224.02678009235237
196,10.609647541956683,2720.4229496298112,699.8226237839914
197,4.743507163102219,2348.3487521379902,409.45714728594464
198,0.9169204235694273,4125.865814344625,114.3606625733775
199,1.480682861960085,1562.4101926079804,197.62513669345032
200,1.8924322328513916,2088.6689197767964,212.98208799393004
201,0.8575137968521617,1988.8227956490393,131.4991627444288
202,1.958669384051571,1462.3890662541128,242.17712867214283
203,1.164942339521336,2795.451320991452,158.02642106140408
204,1.0783393232601983,3390.928567126287,133.15040977869387
205,0.7748613190567457,3769.2366624898414,98.26616941225994
206,2.2105321107108167,2191.2519722132115,243.2873412271142
207,2.854029685788003,2344.881229668537,279.0192254965491
208,2.3834897966679605,2324.405357224179,266.0891127123787
209,2.946639346669097,2501.782096613269,281.6921477757699
210,1.8440413525859447,2755.0227594024527,195.5818931595921
211,1.575413603307137,2036.1135447019863,202.85394526222615
212,1.184957418557887,866.9337263254603,197.6559442866384
213,0.9172810540992091,1943.7850688645337,135.51321181874943
214,2.229330297332893,6562.524529594085,187.1668375624598
215,1.5047659332552465,1027.2526532258144,212.15998304019382
216,1.1246641223086022,2374.683794951634,140.45055385907312
217,0.5784149665783097,1555.0204372739854,102.14600045133794
218,1.8068724964902256,4319.936760916002,191.39016305139026
219,2.3555455936758145,1987.3434276051983,273.7089986212086
220,0.9287521912639736,3959.4238381882437,111.10269180156284
221,0.5284034499181327,1349.7798882434454,93.90225966938364
222,3.1229601525751245,2584.998836662715,290.9865086896369
223,1.5214661009171913,3608.5468601056637,153.98502107835515
224,2.5651445643199056,1574.7719324181933,311.32423971550764
225,1.853476826988902,3223.4573030858305,203.25975585009095
226,2.8282642332221553,2705.124806071634,267.55102499279496
227,1.6319414315651741,2266.6003850172974,193.14830851385034
228,3.2571227535588205,1335.7696644194514,393.6513161041548
229,1.8501415480348302,1062.5110348608043,256.3768340203006
230,3.6360071020656837,2795.0218825624356,320.1191221849203
231,0.6548198393095657,3513.472276627492,92.21618659324557
232,1.0039565862112836,1600.7768881371896,148.65636486851662
233,2.350771818998895,3998.5485424722465,208.33182103061895
234,0.8303509862590848,3705.268324398941,102.71982921229797
235,1.174604043714212,4664.139317821344,134.9156844375965
236,2.605006071919995,2082.4024611993163,276.74479868861613
237,2.5359719263727514,1976.764443458515,286.15584549332
238,2.0683420367783834,8401.272265945805,176.17372248643738
239,2.224255675447897,2834.9597442319027,232.12522279702014
240,0.769873858926374,2643.2127671586195,108.98021767636017
241,3.3339189255765405,3416.3028164723846,307.32103776985116
242,1.552776886400755,1174.5314885757728,209.6859034057112
243,1.3991790909861752,2725.994424355955,166.27547410703048
244,0.5652007711564941,2197.517604277037,101.40684985725204
245,2.302070893868622,3569.672443681031,228.72616756842194
246,1.575638842868918,1881.9587881840873,191.70753504231854
247,3.105350496550321,4175.1807634532315,268.79562009179637
248,3.1593413384763616,3143.227465899657,275.2905625242099
249,2.5075421717995265,2145.782468627839,257.0253388203976
250,3.0891479319364192,12005.947840447023,211.03352723048647
251,1.1700870032909088,1489.507473065087,161.12096591152482
252,4.236332664300848,1068.3017713962126,462.5976278604953
253,0.7654853422827596,3052.694677134797,107.40223574227522
254,1.2032052929018227,3629.869677764848,141.43087096502612
255,1.5213846533684163,2960.1926080209137,167.67800308505434
256,1.3444695045045194,3344.9800243933873,155.43336842699398
257,1.5853198822174703,1847.9894394581788,211.3449714803144
258,6.388964488485026,5315.8764510328565,443.6032856932311
259,1.7994390077136628,1912.0377323129767,205.391740985089
260,0.6075758890869148,2257.916338521342,98.15011524571577
261,5.503193840254642,2283.5273859035515,444.4459555220645
262,2.9385059206280424,1356.6730219919139,312.5018987278915
263,0.7948069268455167,1647.906240538388,125.95897679549475
264,1.0647509353709586,2488.1981243779574,138.21224207023496
265,0.9829803330540581,1625.1690029583062,153.83106329337772
266,1.3323954598223982,5235.872241360065,137.3203637493685
267,0.948462191173814,3327.7441899687065,125.9215649320881
268,1.2779684383163945,1443.8426737419616,166.4053341810295
269,1.8642981450968545,884.6787799622028,275.86114798389946
270,2.2227385865824796,3083.0100555819877,227.07505738474248
271,1.929161251252111,3990.43699271304,195.70183201952742
272,1.5862711747176836,4020.053940464911,152.62535166977915
273,1.2627760469784874,2368.4081545284357,152.2517381248607
274,3.3949039224298803,1238.5776711217395,385.6199477802252
275,2.1468551610011137,3146.567129375864,204.6314060983374
276,4.528486086762188,710.2176081296913,510.2280794267896
277,2.4985268208706746,2624.771850568004,247.71766781598768
278,1.400903697714133,2927.4337974574955,165.04628039489964
279,1.334005346914147,7735.5337570260635,122.04506089880199
280,5.78879727699608,1937.616855027433,530.0222533711596
281,0.9041408177359455,2273.787997314619,120.69332588672536
282,1.533941753794523,5206.30525794987,151.18592013170357
283,0.7183265895264209,2424.001627299937,104.79784823256922
284,1.2516919215669504,1345.7680777892551,176.6455394977321
285,2.007566802609386,1319.3783345442669,265.7529673143393
286,2.031671180903802,1346.7155716619661,237.81195684224699
287,3.6670956926434344,4971.582944443135,276.41858091517304
288,0.587627816618048,2980.3839929899523,81.11436981379033
289,0.7118315153128024,2372.5105686399966,108.56949817476978
290,1.4587553003832896,1235.7812731214105,215.21220289436204
291,1.9547800573799632,4050.1058144384397,195.1267790288286
292,1.3301681337379538,3850.195115497315,153.0938704930345
293,1.0055378156438224,5894.140176110512,108.68563936300593
294,1.3186327603623769,2113.5770429196054,180.7851498491154
295,1.236541472771826,2527.734406086352,149.56733091043242
296,1.1638440848946245,1487.6065096216296,190.77903288147493
297,2.620662201840872,3852.5681193699133,239.99339284309463
298,1.8031681413901677,3519.655810566645,183.80015906109793
299,1.069948709002536,1103.7378438668077,180.58106908876402
300,1.5159870080074442,2516.8123295834816,185.37539986732753
301,3.082243971818286,1670.5753684826545,343.43738399552853
302,3.2368420503502167,7367.042402747198,230.95870012902952
303,2.0890907856077097,5450.515661740581,182.33927571855975
304,0.8716845757584583,3318.418569238033,110.01209820007522
305,4.5264252077569465,2708.566229893492,399.9697809442795
306,0.9540618775298972,2093.3101750165815,136.2571051292061
307,2.51282277950245,1926.0284872857967,287.0097107345231
308,1.8442545548341291,1396.5055531173246,248.80039747409748
309,1.9739067525646876,1533.3609693198664,244.3133484036827
310,2.368087902602226,2457.3458913211152,247.04776162404477
311,1.7497522837333304,3017.0815664452125,195.50242607217658
312,1.5714265210711844,2103.1977959177416,198.58495662535813
313,0.457038574359562,3463.8208460681726,68.43431489267184
314,0.9064285865068684,4202.479507424478,106.84313796673507
315,1.2633945125310881,2513.390331735961,155.8066854492044
316,0.5580173306787729,3412.498112274619,81.39260248207432
317,3.4030812697884123,2383.1977821230003,341.3991038091579
318,1.176399220976921,3287.1920382282806,136.55234929189064
319,1.3753190489247027,4283.678077249381,150.936936607166
320,0.8232658505111751,2546.988763120804,114.98070549601009
321,1.332623484140468,2262.7726924381072,178.55914522422864
322,1.8757718808562078,1503.842544545512,243.36042392827073
323,2.105567774264307,1969.618432452319,243.5707185839312
324,1.4446543629461561,1688.025712901912,193.75833107186318
325,1.4627736500332,5554.364341489764,146.33796772274962
326,3.1213055697505183,2273.0810978828104,303.1754467152665
327,1.340325871589066,4017.6404452811803,154.82113887135802
328,2.0964104314787075,4716.520728491779,183.95260523990547
329,2.000064531300192,1979.4480108954594,241.38556477271771
330,2.0919463141333567,3291.5115274151854,210.68003697315095
331,0.9515099745133171,1465.956619432133,146.60679527746845
332,3.186524180722232,1181.0127893151853,334.9163290361378
333,1.8232814865193314,1496.266860776114,230.88104940121454
334,1.4693712425119667,1927.3673770299638,186.8465690903165
335,1.7025676588468257,2088.5604117898797,204.55761577287004
336,3.279373079402043,2384.9097407907557,316.9454622298281
337,1.5133852041245897,4213.539763333961,162.70259576975005
338,2.142670241221929,3754.2695674390143,201.41654472860918
339,2.9889603930853816,3034.963477575546,274.2365179113804
340,4.492137432184509,3463.4970287798237,366.56688719141283
341,1.4811546557963486,2164.0000580844685,182.13344505648243
342,1.5063664478905794,2186.3482137209076,188.22701077338533
343,2.6311704514737295,1694.158607219049,320.436515159807
344,0.9330001105842374,3511.2990581952104,123.52898912245861
345,1.0805815727819497,3821.5269904550223,121.1454659846266
346,1.788895686711602,2473.6657569164636,203.29082339500474
347,1.2177879304840395,3427.9154490054193,138.3132171206255
348,1.9017089336498396,5542.029931860321,163.58569197585362
349,1.3515245402194558,1321.015719576469,193.59335619300776
350,1.9146294418445493,2044.9465697922087,214.66867489831168
351,1.3203529419155418,1942.9125252921144,184.33723646721785
352,1.1957504382060022,1690.6290038639538,159.11761142490866
353,1.8295994207599522,1724.1751086556494,229.97557003645548
354,2.383638419838966,1260.6373494618454,282.62685011895445
355,0.6856931223344943,4734.12901334076,85.51392111391326
356,2.2809098080330976,3566.872420205658,236.53309155052804
357,1.0154249160851119,2077.6014535120885,129.4230194610622
358,1.6508643552737474,2155.6189351459425,182.14429048564875
359,2.070390967145414,2603.9394113829835,222.40367796565175
360,1.7847550068586333,1758.3475935739536,214.0572664126097
361,1.4243370688023778,2183.6189803111306,173.37108418470726
362,1.5327618243685106,2958.988270676235,179.79621898977535
363,1.6038000699192188,1119.1212002292293,209.7292088307958
364,0.820809849649175,1630.7948001258185,128.1456460085769
365,3.1384491731714457,2338.929294234475,329.7919020778671
366,1.4371293207194604,640.834316395399,238.53325845328453
367,6.157740947724261,1124.0412641875218,568.6632739645065
368,0.7637491301465262,3770.541297395568,94.85202150881297
369,2.361171430606362,2566.3839467481826,252.640846072088
370,2.47967234780258,5261.308114381864,204.16634342765124
371,0.5614455418168475,2872.5492300799738,87.97849019303642
372,1.1114848470829608,3892.0126366071304,134.03378040167823
373,1.0933837160370241,3982.469809543668,127.47124754708246
374,1.3391915415681759,1032.5125740285962,204.38238717038647
375,2.335694916885179,3883.742181276851,216.34241229163717
376,0.9992963508599761,1120.1067152816809,152.96093182906216
377,1.798027270763655,1917.9123583961864,221.38793955230514
378,2.5557140700367875,3026.4375414970486,264.99929669103454
379,2.1077360233268956,3884.575440789924,201.76651817730587
380,1.2382163893733829,2543.867238066538,171.95021459062005
381,2.312960779683331,1986.548438647529,251.0300526303993
382,0.9397988302779468,2877.289985985366,117.3141217144094
383,1.0135669322920322,3521.6374821377153,122.94592468418786
384,1.1917428422091836,2642.906125949606,142.97990951628674
385,2.987528467648924,4478.20265795616,236.5768137710237
386,1.6536198002216573,1511.8884831249045,230.98735293291244
387,4.019010967425697,772.3572963406779,492.828358018351
388,3.650950301394425,2666.6958054378415,336.4579092912377
389,0.7998734533244316,3871.0532259324054,103.20821437385683
390,1.5947708279784367,2501.752408139375,190.73494655378312
391,1.4727557123510582,2151.173701677814,191.43002052522445
392,1.2152374234222563,2826.838020394821,149.79107414022397
393,1.282681922307075,4224.1578286930535,144.28521040607475
394,0.7986526821563242,802.7595414616661,151.70451671397205
395,4.078182173845498,2873.7540228759453,344.1619398086691
396,5.386330186940306,3176.858431449562,404.6988359605005
397,1.8769747413479332,2528.2080603446607,207.8307219375509
398,0.554998851758251,2755.585434142912,87.19020066060179
399,4.374364035004284,1800.8581637516502,417.4164013194134
400,1.1401573037745614,1524.2974704726696,149.53689496874134
401,3.3745480539003148,2466.830543159201,313.011899272923
402,1.2159889021041845,6467.439429837794,131.95149746738392
403,1.73050751236581,3367.9312236487704,184.58830109064414
404,1.8147085601084074,3620.3966634985204,172.75123899766956
405,1.546146172729704,2826.9058014461807,194.50130221059837
406,3.9983561552022904,1613.5564046171828,394.30520180883775
407,1.9975846163926096,3451.621292141402,198.7631670066885
408,1.2443911511338162,2063.588655502226,161.35026697658142
409,1.269937792807957,5522.290120254608,124.63732207054893
410,3.6676983544382304,2744.3106639771986,350.9286007269111
411,1.116669006398052,2862.4076841859014,136.1730268421324
412,1.965982636992848,503.12801544615434,334.23377244228675
413,3.585615736731265,915.478395310426,415.29282277723047
414,1.3731021177134057,2677.007990182576,164.75826333618397
415,1.748189545893813,2717.845390365743,187.35070630743218
416,1.0408912836231867,5170.0323422821375,103.3429034147287
417,1.4867745027601442,1258.0701944161976,214.68377587111314
418,1.100964639304217,3140.469846723858,133.59327175370058
419,0.9669884539717984,2639.945300214593,131.6038737821237
420,1.087756463459345,3635.987085004403,125.73967161015706
421,1.7922183093970099,2472.729529494807,201.73346328817533
422,1.4924191849980264,1973.055202310709,186.19343189391768
423,0.5589253880677946,1659.41689136174,101.67953653230889
424,2.178292566058306,1130.7886876173704,267.83662924872283
425,2.546081576689448,1851.7459286750577,271.8664956474081
426,3.2990759370009073,2175.830748314508,353.85793878787166
427,0.3828962329518218,2020.4491162846643,74.21500063127927
428,2.3301291892281877,2899.4839864800224,246.96974000699097
429,3.102370969007098,2178.2808649969375,341.8156647178598
430,1.2032720584334264,2216.896961811435,160.07644317189587
431,0.697741249035163,3899.815002390473,93.41800702223624
432,1.8211072179776995,2352.0460764653485,204.34250509398456
433,1.186176129712469,1661.6558338325608,171.97883629327785
434,0.7695637246541478,5197.23363397288,94.15077370889598
435,1.7136920377354183,1130.6593202788897,233.36212090714068
436,2.0620660248291216,4107.013957732109,190.12420527789862
437,0.7698597319748414,1014.2701300743313,135.37065178431206
438,1.7081829835072937,4852.138269554944,161.6039729470147
439,2.3778492758110232,1544.0694183620703,284.4030473520283
440,1.5080848916560958,1919.197871104732,193.43713158338093
441,0.44746849779246634,1275.5694393228403,92.29598932407193
442,3.8131726730966156,2407.55775579838,348.06753187665237
443,1.4551227141867988,2326.97717721897,177.87235409785453
444,0.9563637953564893,2692.707879822303,132.5664207227305
445,1.2058312425079503,2438.842579162154,146.6487207537491
446,0.4628127168174778,2683.0556950578953,79.4828369017021
447,1.6258457769869836,4127.44634517694,158.16567982751795
448,1.906787096478631,2911.608580202051,214.70932240969222
449,1.2674774642823472,3432.233063032396,145.97914110728564
450,1.395055281361136,3542.272930828768,159.64461012085806
451,1.9758576342705496,4867.516262138477,192.13980382948301
452,1.1772888769531358,2607.3161607876646,147.96856271526542
453,1.013839809737018,1960.2441900133458,150.83526918626188
454,2.1319586797356775,3462.9160906773022,208.92293438889308
455,2.976627696085971,4510.877778954285,256.3555327190705
456,1.5900820134820628,5220.285932354014,143.5811876364804
457,2.1748494267018157,1765.9183668255678,259.96193516326906
458,1.1033795072654111,5569.681472050449,114.1489433054721
459,2.312605295998043,1875.9777433192914,267.2267895149923
460,1.8361593119746566,3240.7665638463736,184.00500908340462
461,6.176816541886456,3720.524253898466,437.2433959488487
462,0.34781939104764104,3961.9993036949054,55.21565498128652
463,1.9934990193416908,2587.120616980392,218.2652744715228
464,1.6494683575391458,1866.127895738599,218.94351434525208
465,1.6022214600172628,1138.5862612334806,216.62030454157738
466,3.9812600622104353,2239.1625302508974,363.22049859726934
467,2.7872310333732084,1247.1800535745394,330.4094421097591
468,1.9576585160141993,1525.5473653810877,227.40223845605055
469,1.331016364069825,1470.147411146007,186.5852720272018
470,2.921670577847827,2152.1329014592106,282.50265446253195
471,3.824557101281889,2134.7201051561974,370.26605343301566
472,7.96494878839669,1365.076561461785,647.4683006368407
473,0.7039325294068297,2940.7932684010407,100.85766965020397
474,1.1615084566766603,2214.7081025582756,149.2171720378931
475,0.8969295061644619,2713.375522144796,117.41372547990345
476,1.5918875204749066,2526.209425151514,174.56008944350933
477,2.934141987637013,1894.9350193945918,328.61807873683307
478,0.6576545475091026,1865.7621153428756,114.56459159914557
479,2.771683876570829,2142.4699280482578,290.3525060506157
480,3.82738610990399,2857.2784440769587,315.3377484424442
481,3.32506034922434,4726.767629781725,258.63423047319725
482,1.6831843500291477,3090.5384986676177,203.35346934163917
483,1.7960006262799926,3204.914838260909,187.97920433602718
484,0.7019083928330205,2320.9164388908243,99.23003943018465
485,3.721269310567668,2485.546484135902,364.7808829924905
486,2.3769786388374268,1340.485960576176,276.63786019150854
487,0.7610991519289709,3645.0052236708993,102.47117053125832
488,0.7243716528631247,3126.2438610228614,101.53913999042125
489,1.088892316365449,2957.8050577715876,135.6312493384101
490,1.8632932360948053,2381.8741143880784,205.13216238356117
491,2.3424488313977614,2332.375529014804,257.0043438819225
492,2.2520212367027423,4063.9804008532287,203.20789751377245
493,3.8609372495465517,4554.731884309998,307.0423001447509
494,3.096899285659113,2612.079319144828,312.164396152712
495,1.673413021755853,3289.30523617203,183.83023710142058
496,0.6650292907270459,2426.303409231628,105.12956021784156
497,0.5510104798079093,1300.99659394013,105.085363763038
498,5.816738161896065,4787.549947075104,430.3903327553096
499,0.6796653559275329,1428.747444693598,111.47639253869838
500,3.5365553964823424,1632.814666795701,345.23352272088664
501,0.4157325127392546,2558.3434863161406,69.88608371823337
502,1.104612329941708,1216.4175577753288,175.86856344268983
503,2.1332989974312664,1377.8527494471318,247.1621704948967
504,1.1790627575670933,2143.7023928543335,166.1565371714544
505,1.3044492736496467,2422.8965027446593,166.2965063267227
506,1.9895347165113466,3424.2262818127515,203.7996889000792
507,1.7769374508500433,2063.5369800083445,211.77058583785882
508,1.1523802030233927,2807.9092900292308,140.8250663600286
509,1.6665020461463307,5262.833300295083,159.1312435985057
510,0.37915571358655487,2478.9685861972143,64.4660660568844
511,9.114230586992178,2367.2558813670994,640.313412837004
512,0.9602054348425582,3978.0893482229426,113.86060908430908
513,1.339856716928749,2353.748887052286,158.05482565799483
